,UID,movie,tag,rating,familiar,how_often,easy,how_long_ago,consistency,obj,subj,misc,genre,label,category
967,1240,Forrest Gump (1994),animation,1,5.0,,,1.0,1,1,0,0,0,0.0,objective
968,228,"South Park: Bigger, Longer and Uncut (1999)",animation,3,4.0,5.0,4.0,3.0,0,1,0,0,0,0.0,objective
969,468,"South Park: Bigger, Longer and Uncut (1999)",animation,4,5.0,5.0,4.0,4.0,0,1,0,0,0,0.0,objective
970,778,"South Park: Bigger, Longer and Uncut (1999)",animation,5,5.0,4.0,5.0,2.0,1,1,0,0,0,0.0,objective
971,879,"South Park: Bigger, Longer and Uncut (1999)",animation,5,5.0,4.0,5.0,3.0,1,1,0,0,0,0.0,objective
972,950,"South Park: Bigger, Longer and Uncut (1999)",animation,5,5.0,5.0,4.0,,1,1,0,0,0,0.0,objective
973,1294,"South Park: Bigger, Longer and Uncut (1999)",animation,4,5.0,,4.0,1.0,0,1,0,0,0,0.0,objective
974,1312,"South Park: Bigger, Longer and Uncut (1999)",animation,4,5.0,4.0,4.0,4.0,0,1,0,0,0,0.0,objective
975,1655,"South Park: Bigger, Longer and Uncut (1999)",animation,5,5.0,4.0,,2.0,1,1,0,0,0,0.0,objective
976,31,"Godfather, The (1972)",stylized,3,2.0,4.0,4.0,3.0,0,0,0,1,0,2.0,subjective
977,50,"Godfather, The (1972)",stylized,5,5.0,4.0,4.0,3.0,1,0,0,1,0,2.0,subjective
978,92,"Godfather, The (1972)",stylized,5,4.0,5.0,4.0,2.0,1,0,0,1,0,2.0,subjective
979,102,"Godfather, The (1972)",stylized,2,2.0,3.0,3.0,4.0,0,0,0,1,0,2.0,subjective
980,210,"Godfather, The (1972)",stylized,2,5.0,4.0,2.0,1.0,0,0,0,1,0,2.0,subjective
981,236,"Godfather, The (1972)",stylized,5,4.0,4.0,4.0,1.0,1,0,0,1,0,2.0,subjective
982,252,"Godfather, The (1972)",stylized,5,4.0,3.0,5.0,1.0,1,0,0,1,0,2.0,subjective
983,249,"Godfather, The (1972)",stylized,5,5.0,5.0,5.0,4.0,1,0,0,1,0,2.0,subjective
984,297,"Godfather, The (1972)",stylized,5,5.0,5.0,5.0,3.0,1,0,0,1,0,2.0,subjective
985,309,"Godfather, The (1972)",stylized,5,3.0,4.0,5.0,1.0,1,0,0,1,0,2.0,subjective
986,317,"Godfather, The (1972)",stylized,4,3.0,3.0,4.0,1.0,0,0,0,1,0,2.0,subjective
987,327,"Godfather, The (1972)",stylized,3,2.0,3.0,3.0,4.0,0,0,0,1,0,2.0,subjective
988,338,"Godfather, The (1972)",stylized,4,4.0,4.0,4.0,4.0,0,0,0,1,0,2.0,subjective
989,359,"Godfather, The (1972)",stylized,3,4.0,5.0,4.0,2.0,0,0,0,1,0,2.0,subjective
990,371,"Godfather, The (1972)",stylized,4,5.0,5.0,4.0,3.0,0,0,0,1,0,2.0,subjective
991,380,"Godfather, The (1972)",stylized,4,5.0,4.0,4.0,4.0,0,0,0,1,0,2.0,subjective
992,448,"Godfather, The (1972)",stylized,4,4.0,4.0,3.0,2.0,0,0,0,1,0,2.0,subjective
993,1119,"Godfather, The (1972)",stylized,2,4.0,2.0,4.0,4.0,0,0,0,1,0,2.0,subjective
994,1294,"Godfather, The (1972)",stylized,4,5.0,,4.0,2.0,0,0,0,1,0,2.0,subjective
995,1432,"Godfather, The (1972)",stylized,5,4.0,3.0,5.0,3.0,1,0,0,1,0,2.0,subjective
996,1537,"Godfather, The (1972)",stylized,2,2.0,2.0,3.0,2.0,0,0,0,1,0,2.0,subjective
997,1545,"Godfather, The (1972)",stylized,4,4.0,3.0,3.0,4.0,0,0,0,1,0,2.0,subjective
998,1598,"Godfather, The (1972)",stylized,2,3.0,3.0,2.0,3.0,0,0,0,1,0,2.0,subjective
999,1638,"Godfather, The (1972)",stylized,3,1.0,1.0,2.0,4.0,0,0,0,1,0,2.0,subjective
1000,46,"Matrix, The (1999)",stylized,4,4.0,3.0,4.0,3.0,1,0,0,1,0,2.0,subjective
1001,109,"Matrix, The (1999)",stylized,5,5.0,5.0,5.0,4.0,0,0,0,1,0,2.0,subjective
1002,278,"Matrix, The (1999)",stylized,4,3.0,3.0,4.0,2.0,1,0,0,1,0,2.0,subjective
1003,495,"Matrix, The (1999)",stylized,5,5.0,5.0,4.0,2.0,0,0,0,1,0,2.0,subjective
1004,678,"Matrix, The (1999)",stylized,4,3.0,2.0,3.0,2.0,1,0,0,1,0,2.0,subjective
1005,1144,"Matrix, The (1999)",stylized,4,3.0,3.0,4.0,3.0,1,0,0,1,0,2.0,subjective
1006,1683,"Matrix, The (1999)",stylized,3,2.0,2.0,3.0,2.0,0,0,0,1,0,2.0,subjective
1007,218,"Fugitive, The (1993)",stylized,3,3.0,3.0,5.0,1.0,1,0,0,1,0,2.0,subjective
1008,407,"Fugitive, The (1993)",stylized,1,3.0,2.0,1.0,4.0,0,0,0,1,0,2.0,subjective
1009,461,"Fugitive, The (1993)",stylized,1,2.0,2.0,1.0,2.0,0,0,0,1,0,2.0,subjective
1010,1149,"Fugitive, The (1993)",stylized,2,3.0,3.0,2.0,4.0,0,0,0,1,0,2.0,subjective
1011,1243,"Fugitive, The (1993)",stylized,3,3.0,3.0,4.0,3.0,1,0,0,1,0,2.0,subjective
1012,262,Jurassic Park (1993),stylized,4,4.0,3.0,4.0,2.0,1,0,0,1,0,2.0,subjective
1013,325,Jurassic Park (1993),stylized,4,4.0,4.0,4.0,4.0,1,0,0,1,0,2.0,subjective
1014,777,Jurassic Park (1993),stylized,5,5.0,5.0,5.0,1.0,0,0,0,1,0,2.0,subjective
1015,952,Jurassic Park (1993),stylized,2,5.0,4.0,4.0,3.0,0,0,0,1,0,2.0,subjective
1016,1057,Jurassic Park (1993),stylized,3,4.0,4.0,4.0,4.0,0,0,0,1,0,2.0,subjective
1017,1606,Jurassic Park (1993),stylized,4,4.0,4.0,4.0,4.0,1,0,0,1,0,2.0,subjective
1018,468,Apollo 13 (1995),stylized,5,5.0,5.0,4.0,3.0,1,0,0,1,0,2.0,subjective
1019,1115,Apollo 13 (1995),stylized,4,5.0,5.0,3.0,1.0,0,0,0,1,0,2.0,subjective
1020,1128,Apollo 13 (1995),stylized,5,5.0,3.0,4.0,2.0,1,0,0,1,0,2.0,subjective
1021,1131,Apollo 13 (1995),stylized,1,5.0,3.0,5.0,4.0,0,0,0,1,0,2.0,subjective
1022,1140,Apollo 13 (1995),stylized,4,5.0,5.0,3.0,4.0,0,0,0,1,0,2.0,subjective
1023,1232,Apollo 13 (1995),stylized,5,4.0,2.0,2.0,,1,0,0,1,0,2.0,subjective
1024,1026,"Silence of the Lambs, The (1991)",stylized,1,3.0,3.0,5.0,2.0,0,0,0,1,0,2.0,subjective
1025,1103,"Silence of the Lambs, The (1991)",stylized,5,4.0,5.0,5.0,2.0,1,0,0,1,0,2.0,subjective
1026,31,Willy Wonka & the Chocolate Factory (1971),surreal,2,4.0,5.0,3.0,2.0,0,0,0,1,0,2.0,subjective
1027,61,Willy Wonka & the Chocolate Factory (1971),surreal,5,3.0,2.0,5.0,3.0,1,0,0,1,0,2.0,subjective
1028,211,Willy Wonka & the Chocolate Factory (1971),surreal,3,3.0,3.0,4.0,4.0,0,0,0,1,0,2.0,subjective
1029,217,Willy Wonka & the Chocolate Factory (1971),surreal,3,5.0,5.0,4.0,2.0,0,0,0,1,0,2.0,subjective
1030,246,Willy Wonka & the Chocolate Factory (1971),surreal,3,5.0,2.0,4.0,3.0,0,0,0,1,0,2.0,subjective
1031,248,Willy Wonka & the Chocolate Factory (1971),surreal,4,2.0,2.0,4.0,4.0,0,0,0,1,0,2.0,subjective
1032,276,Willy Wonka & the Chocolate Factory (1971),surreal,5,3.0,3.0,5.0,3.0,1,0,0,1,0,2.0,subjective
1033,305,Willy Wonka & the Chocolate Factory (1971),surreal,5,5.0,4.0,5.0,2.0,1,0,0,1,0,2.0,subjective
1034,308,Willy Wonka & the Chocolate Factory (1971),surreal,4,5.0,5.0,4.0,3.0,0,0,0,1,0,2.0,subjective
1035,322,Willy Wonka & the Chocolate Factory (1971),surreal,4,5.0,5.0,3.0,3.0,0,0,0,1,0,2.0,subjective
1036,328,Willy Wonka & the Chocolate Factory (1971),surreal,5,5.0,4.0,4.0,4.0,1,0,0,1,0,2.0,subjective
1037,358,Willy Wonka & the Chocolate Factory (1971),surreal,5,5.0,5.0,5.0,4.0,1,0,0,1,0,2.0,subjective
1038,359,Willy Wonka & the Chocolate Factory (1971),surreal,3,4.0,,4.0,2.0,0,0,0,1,0,2.0,subjective
1039,441,Willy Wonka & the Chocolate Factory (1971),surreal,4,2.0,2.0,3.0,1.0,0,0,0,1,0,2.0,subjective
1040,446,Willy Wonka & the Chocolate Factory (1971),surreal,3,4.0,4.0,3.0,3.0,0,0,0,1,0,2.0,subjective
1041,447,Willy Wonka & the Chocolate Factory (1971),surreal,5,5.0,4.0,4.0,3.0,1,0,0,1,0,2.0,subjective
1042,1240,Willy Wonka & the Chocolate Factory (1971),surreal,5,3.0,4.0,4.0,1.0,1,0,0,1,0,2.0,subjective
1043,1298,Willy Wonka & the Chocolate Factory (1971),surreal,5,5.0,3.0,5.0,2.0,1,0,0,1,0,2.0,subjective
1044,1369,Willy Wonka & the Chocolate Factory (1971),surreal,4,5.0,4.0,4.0,2.0,0,0,0,1,0,2.0,subjective
1045,1411,Willy Wonka & the Chocolate Factory (1971),surreal,4,5.0,4.0,4.0,1.0,0,0,0,1,0,2.0,subjective
1046,1492,Willy Wonka & the Chocolate Factory (1971),surreal,4,5.0,4.0,4.0,2.0,0,0,0,1,0,2.0,subjective
1047,1506,Willy Wonka & the Chocolate Factory (1971),surreal,5,4.0,4.0,,2.0,1,0,0,1,0,2.0,subjective
1048,40,Fargo (1996),surreal,4,4.0,3.0,4.0,2.0,1,0,0,1,0,2.0,subjective
1049,59,Fargo (1996),surreal,2,4.0,3.0,4.0,2.0,0,0,0,1,0,2.0,subjective
1050,253,Fargo (1996),surreal,3,4.0,3.0,3.0,2.0,0,0,0,1,0,2.0,subjective
1051,277,Fargo (1996),surreal,3,5.0,5.0,4.0,2.0,0,0,0,1,0,2.0,subjective
1052,339,Fargo (1996),surreal,4,4.0,3.0,3.0,4.0,1,0,0,1,0,2.0,subjective
1053,342,Fargo (1996),surreal,4,5.0,3.0,4.0,2.0,1,0,0,1,0,2.0,subjective
1054,1317,Fargo (1996),surreal,3,4.0,4.0,4.0,3.0,0,0,0,1,0,2.0,subjective
1055,1347,Fargo (1996),surreal,4,4.0,2.0,4.0,2.0,1,0,0,1,0,2.0,subjective
1056,1507,Fargo (1996),surreal,2,4.0,2.0,4.0,4.0,0,0,0,1,0,2.0,subjective
1057,1626,Fargo (1996),surreal,5,4.0,3.0,,4.0,0,0,0,1,0,2.0,subjective
1058,246,Pulp Fiction (1994),surreal,3,5.0,2.0,,2.0,0,0,0,1,0,2.0,subjective
1059,1020,Pulp Fiction (1994),surreal,4,4.0,2.0,3.0,2.0,1,0,0,1,0,2.0,subjective
1060,1172,Pulp Fiction (1994),surreal,4,4.0,4.0,4.0,2.0,1,0,0,1,0,2.0,subjective
1061,1199,Pulp Fiction (1994),surreal,3,4.0,4.0,4.0,3.0,0,0,0,1,0,2.0,subjective
1062,1221,Pulp Fiction (1994),surreal,4,5.0,4.0,3.0,4.0,1,0,0,1,0,2.0,subjective
1063,1386,Pulp Fiction (1994),surreal,2,3.0,3.0,2.0,4.0,0,0,0,1,0,2.0,subjective
1064,1394,Pulp Fiction (1994),surreal,4,5.0,2.0,5.0,3.0,1,0,0,1,0,2.0,subjective
1065,1399,Pulp Fiction (1994),surreal,3,5.0,4.0,3.0,3.0,0,0,0,1,0,2.0,subjective
1066,1435,Pulp Fiction (1994),surreal,3,4.0,4.0,5.0,4.0,0,0,0,1,0,2.0,subjective
1067,1626,Pulp Fiction (1994),surreal,2,4.0,3.0,2.0,4.0,0,0,0,1,0,2.0,subjective
1068,354,Fight Club (1999),surreal,5,5.0,4.0,5.0,4.0,1,0,0,1,0,2.0,subjective
1069,447,Fight Club (1999),surreal,3,5.0,4.0,,2.0,0,0,0,1,0,2.0,subjective
1070,708,Fight Club (1999),surreal,4,5.0,5.0,5.0,2.0,0,0,0,1,0,2.0,subjective
1071,992,Fight Club (1999),surreal,5,5.0,3.0,2.0,4.0,1,0,0,1,0,2.0,subjective
1072,1016,Fight Club (1999),surreal,4,3.0,3.0,4.0,2.0,0,0,0,1,0,2.0,subjective
1073,1144,Fight Club (1999),surreal,4,3.0,3.0,4.0,3.0,0,0,0,1,0,2.0,subjective
1074,1332,Fight Club (1999),surreal,5,5.0,5.0,4.0,1.0,1,0,0,1,0,2.0,subjective
1075,1506,Fight Club (1999),surreal,1,4.0,4.0,2.0,3.0,0,0,0,1,0,2.0,subjective
1076,1638,Fight Club (1999),surreal,3,5.0,5.0,3.0,3.0,0,0,0,1,0,2.0,subjective
1077,983,"Shawshank Redemption, The (1994)",surreal,1,1.0,1.0,1.0,2.0,1,0,0,1,0,2.0,subjective
1078,1052,"Shawshank Redemption, The (1994)",surreal,1,1.0,1.0,1.0,2.0,1,0,0,1,0,2.0,subjective
1079,1425,"Shawshank Redemption, The (1994)",surreal,1,5.0,3.0,5.0,1.0,1,0,0,1,0,2.0,subjective
1080,1509,"Shawshank Redemption, The (1994)",surreal,5,4.0,5.0,3.0,3.0,0,0,0,1,0,2.0,subjective
1081,1681,"Shawshank Redemption, The (1994)",surreal,1,5.0,3.0,1.0,2.0,1,0,0,1,0,2.0,subjective
1082,1132,"Silence of the Lambs, The (1991)",surreal,1,5.0,2.0,5.0,4.0,0,0,0,1,0,2.0,subjective
1083,1310,"Silence of the Lambs, The (1991)",surreal,4,4.0,4.0,4.0,4.0,0,0,0,1,0,2.0,subjective
1084,1506,"Silence of the Lambs, The (1991)",surreal,3,4.0,4.0,,2.0,1,0,0,1,0,2.0,subjective
1085,1627,"Silence of the Lambs, The (1991)",surreal,3,3.0,3.0,4.0,2.0,1,0,0,1,0,2.0,subjective
1086,31,Ace Ventura: When Nature Calls (1995),stupid,5,4.0,3.0,5.0,3.0,1,0,0,1,0,2.0,subjective
1087,219,Ace Ventura: When Nature Calls (1995),stupid,5,4.0,3.0,4.0,1.0,1,0,0,1,0,2.0,subjective
1088,262,Ace Ventura: When Nature Calls (1995),stupid,5,5.0,3.0,5.0,3.0,1,0,0,1,0,2.0,subjective
1089,276,Ace Ventura: When Nature Calls (1995),stupid,4,3.0,5.0,2.0,4.0,0,0,0,1,0,2.0,subjective
1090,288,Ace Ventura: When Nature Calls (1995),stupid,4,4.0,2.0,4.0,3.0,0,0,0,1,0,2.0,subjective
1091,323,Ace Ventura: When Nature Calls (1995),stupid,1,4.0,1.0,1.0,4.0,0,0,0,1,0,2.0,subjective
1092,393,Ace Ventura: When Nature Calls (1995),stupid,5,5.0,4.0,,4.0,1,0,0,1,0,2.0,subjective
1093,461,Ace Ventura: When Nature Calls (1995),stupid,5,5.0,2.0,4.0,3.0,1,0,0,1,0,2.0,subjective
1094,1174,Ace Ventura: When Nature Calls (1995),stupid,2,5.0,5.0,3.0,4.0,0,0,0,1,0,2.0,subjective
1095,1479,Ace Ventura: When Nature Calls (1995),stupid,1,5.0,5.0,4.0,1.0,0,0,0,1,0,2.0,subjective
1096,1549,Ace Ventura: When Nature Calls (1995),stupid,5,5.0,4.0,4.0,4.0,1,0,0,1,0,2.0,subjective
1097,1599,Ace Ventura: When Nature Calls (1995),stupid,5,4.0,4.0,4.0,4.0,1,0,0,1,0,2.0,subjective
1098,1638,Ace Ventura: When Nature Calls (1995),stupid,4,4.0,4.0,3.0,3.0,0,0,0,1,0,2.0,subjective
1099,1661,Ace Ventura: When Nature Calls (1995),stupid,4,5.0,3.0,3.0,4.0,0,0,0,1,0,2.0,subjective
1100,1667,Ace Ventura: When Nature Calls (1995),stupid,4,5.0,4.0,4.0,3.0,0,0,0,1,0,2.0,subjective
1101,106,Twister (1996),stupid,2,2.0,3.0,1.0,2.0,1,0,0,1,0,2.0,subjective
1102,211,Twister (1996),stupid,2,5.0,4.0,2.0,4.0,1,0,0,1,0,2.0,subjective
1103,213,Twister (1996),stupid,1,5.0,1.0,1.0,3.0,0,0,0,1,0,2.0,subjective
1104,231,Twister (1996),stupid,3,5.0,4.0,3.0,4.0,0,0,0,1,0,2.0,subjective
1105,279,Twister (1996),stupid,2,3.0,3.0,1.0,4.0,1,0,0,1,0,2.0,subjective
1106,320,Twister (1996),stupid,5,5.0,5.0,4.0,3.0,0,0,0,1,0,2.0,subjective
1107,370,Twister (1996),stupid,5,2.0,4.0,,4.0,0,0,0,1,0,2.0,subjective
1108,372,Twister (1996),stupid,4,5.0,5.0,3.0,4.0,0,0,0,1,0,2.0,subjective
1109,376,Twister (1996),stupid,5,5.0,5.0,5.0,4.0,0,0,0,1,0,2.0,subjective
1110,441,Twister (1996),stupid,1,5.0,5.0,5.0,1.0,0,0,0,1,0,2.0,subjective
1111,1248,Twister (1996),stupid,2,5.0,2.0,2.0,3.0,1,0,0,1,0,2.0,subjective
1112,1305,Twister (1996),stupid,2,5.0,2.0,4.0,2.0,1,0,0,1,0,2.0,subjective
1113,1312,Twister (1996),stupid,3,5.0,2.0,4.0,4.0,0,0,0,1,0,2.0,subjective
1114,1413,Twister (1996),stupid,2,5.0,3.0,3.0,2.0,1,0,0,1,0,2.0,subjective
1115,1410,Twister (1996),stupid,1,5.0,5.0,1.0,4.0,0,0,0,1,0,2.0,subjective
1116,1441,Twister (1996),stupid,1,5.0,3.0,1.0,4.0,0,0,0,1,0,2.0,subjective
1117,1463,Twister (1996),stupid,1,3.0,3.0,4.0,4.0,0,0,0,1,0,2.0,subjective
1118,1486,Twister (1996),stupid,1,5.0,2.0,4.0,2.0,0,0,0,1,0,2.0,subjective
1119,1545,Twister (1996),stupid,3,5.0,3.0,3.0,4.0,0,0,0,1,0,2.0,subjective
1120,1606,Twister (1996),stupid,2,5.0,4.0,4.0,4.0,1,0,0,1,0,2.0,subjective
1121,1654,Twister (1996),stupid,2,5.0,5.0,4.0,4.0,1,0,0,1,0,2.0,subjective
1122,209,Dumb & Dumber (1994),stupid,5,5.0,5.0,4.0,3.0,1,0,0,1,0,2.0,subjective
1123,304,Dumb & Dumber (1994),stupid,5,5.0,5.0,5.0,4.0,1,0,0,1,0,2.0,subjective
1124,335,Dumb & Dumber (1994),stupid,4,5.0,5.0,4.0,3.0,0,0,0,1,0,2.0,subjective
1125,495,Dumb & Dumber (1994),stupid,5,5.0,5.0,4.0,3.0,1,0,0,1,0,2.0,subjective
1126,603,Dumb & Dumber (1994),stupid,5,5.0,4.0,5.0,2.0,1,0,0,1,0,2.0,subjective
1127,1538,Dumb & Dumber (1994),stupid,5,5.0,5.0,5.0,1.0,1,0,0,1,0,2.0,subjective
1128,370,Independence Day (a.k.a. ID4) (1996),stupid,4,2.0,4.0,3.0,4.0,0,0,0,1,0,2.0,subjective
1129,393,Independence Day (a.k.a. ID4) (1996),stupid,1,5.0,4.0,5.0,4.0,1,0,0,1,0,2.0,subjective
1130,495,Independence Day (a.k.a. ID4) (1996),stupid,1,5.0,5.0,,4.0,1,0,0,1,0,2.0,subjective
1131,950,Independence Day (a.k.a. ID4) (1996),stupid,1,1.0,1.0,1.0,1.0,1,0,0,1,0,2.0,subjective
1132,967,Independence Day (a.k.a. ID4) (1996),stupid,3,5.0,3.0,3.0,3.0,0,0,0,1,0,2.0,subjective
1133,972,Independence Day (a.k.a. ID4) (1996),stupid,2,5.0,5.0,2.0,3.0,0,0,0,1,0,2.0,subjective
1134,1470,Independence Day (a.k.a. ID4) (1996),stupid,1,5.0,3.0,5.0,4.0,1,0,0,1,0,2.0,subjective
1135,461,"Silence of the Lambs, The (1991)",stupid,1,5.0,2.0,,1.0,1,0,0,1,0,2.0,subjective
1136,1004,"Silence of the Lambs, The (1991)",stupid,1,5.0,2.0,1.0,4.0,1,0,0,1,0,2.0,subjective
1137,1347,"Silence of the Lambs, The (1991)",stupid,1,4.0,2.0,5.0,1.0,1,0,0,1,0,2.0,subjective
1138,1066,Forrest Gump (1994),stupid,1,5.0,2.0,1.0,3.0,0,0,0,1,0,2.0,subjective
1139,1252,Forrest Gump (1994),stupid,4,5.0,5.0,3.0,3.0,1,0,0,1,0,2.0,subjective
1140,1412,Forrest Gump (1994),stupid,2,5.0,3.0,4.0,1.0,0,0,0,1,0,2.0,subjective
1141,1434,Forrest Gump (1994),stupid,4,3.0,2.0,4.0,2.0,1,0,0,1,0,2.0,subjective
1142,1481,Forrest Gump (1994),stupid,1,5.0,5.0,1.0,2.0,0,0,0,1,0,2.0,subjective
1143,31,Die Hard (1988),christmas,2,4.0,4.0,1.0,4.0,0,1,0,0,0,0.0,objective
1144,76,Die Hard (1988),christmas,2,5.0,5.0,5.0,4.0,0,1,0,0,0,0.0,objective
1145,105,Die Hard (1988),christmas,4,5.0,2.0,4.0,4.0,1,1,0,0,0,0.0,objective
1146,109,Die Hard (1988),christmas,5,5.0,4.0,5.0,4.0,0,1,0,0,0,0.0,objective
1147,214,Die Hard (1988),christmas,4,5.0,2.0,4.0,2.0,1,1,0,0,0,0.0,objective
1148,217,Die Hard (1988),christmas,1,5.0,2.0,5.0,3.0,0,1,0,0,0,0.0,objective
1149,227,Die Hard (1988),christmas,4,3.0,4.0,3.0,4.0,1,1,0,0,0,0.0,objective
1150,235,Die Hard (1988),christmas,2,5.0,2.0,4.0,3.0,0,1,0,0,0,0.0,objective
1151,248,Die Hard (1988),christmas,5,3.0,3.0,5.0,4.0,0,1,0,0,0,0.0,objective
1152,263,Die Hard (1988),christmas,4,5.0,3.0,4.0,2.0,1,1,0,0,0,0.0,objective
1153,283,Die Hard (1988),christmas,1,5.0,3.0,5.0,4.0,0,1,0,0,0,0.0,objective
1154,295,Die Hard (1988),christmas,4,4.0,2.0,5.0,4.0,1,1,0,0,0,0.0,objective
1155,300,Die Hard (1988),christmas,1,5.0,2.0,4.0,2.0,0,1,0,0,0,0.0,objective
1156,307,Die Hard (1988),christmas,2,4.0,5.0,2.0,1.0,0,1,0,0,0,0.0,objective
1157,322,Die Hard (1988),christmas,3,5.0,5.0,,3.0,0,1,0,0,0,0.0,objective
1158,372,Die Hard (1988),christmas,4,5.0,5.0,4.0,4.0,1,1,0,0,0,0.0,objective
1159,395,Die Hard (1988),christmas,2,4.0,4.0,4.0,2.0,0,1,0,0,0,0.0,objective
1160,394,Die Hard (1988),christmas,3,5.0,2.0,2.0,3.0,0,1,0,0,0,0.0,objective
1161,456,Die Hard (1988),christmas,4,5.0,5.0,3.0,3.0,1,1,0,0,0,0.0,objective
1162,1130,Die Hard (1988),christmas,5,5.0,5.0,4.0,1.0,0,1,0,0,0,0.0,objective
1163,1289,Die Hard (1988),christmas,3,2.0,2.0,3.0,4.0,0,1,0,0,0,0.0,objective
1164,1425,Die Hard (1988),christmas,5,5.0,3.0,5.0,1.0,0,1,0,0,0,0.0,objective
1165,1432,Die Hard (1988),christmas,4,5.0,2.0,4.0,2.0,1,1,0,0,0,0.0,objective
1166,1433,Die Hard (1988),christmas,1,5.0,2.0,4.0,1.0,0,1,0,0,0,0.0,objective
1167,1476,Die Hard (1988),christmas,5,5.0,4.0,5.0,2.0,0,1,0,0,0,0.0,objective
1168,1477,Die Hard (1988),christmas,5,5.0,2.0,4.0,2.0,0,1,0,0,0,0.0,objective
1169,1527,Die Hard (1988),christmas,2,5.0,4.0,4.0,3.0,0,1,0,0,0,0.0,objective
1170,1543,Die Hard (1988),christmas,2,5.0,5.0,3.0,2.0,0,1,0,0,0,0.0,objective
1171,1633,Die Hard (1988),christmas,5,5.0,3.0,5.0,2.0,0,1,0,0,0,0.0,objective
1172,1655,Die Hard (1988),christmas,1,5.0,3.0,5.0,2.0,0,1,0,0,0,0.0,objective
1173,218,While You Were Sleeping (1995),christmas,5,5.0,5.0,5.0,1.0,0,1,0,0,0,0.0,objective
1174,292,While You Were Sleeping (1995),christmas,1,5.0,3.0,,2.0,0,1,0,0,0,0.0,objective
1175,301,While You Were Sleeping (1995),christmas,3,5.0,5.0,2.0,2.0,1,1,0,0,0,0.0,objective
1176,400,While You Were Sleeping (1995),christmas,1,5.0,5.0,1.0,1.0,0,1,0,0,0,0.0,objective
1177,468,While You Were Sleeping (1995),christmas,5,4.0,5.0,4.0,3.0,0,1,0,0,0,0.0,objective
1178,1200,While You Were Sleeping (1995),christmas,4,5.0,4.0,4.0,3.0,0,1,0,0,0,0.0,objective
1179,1466,While You Were Sleeping (1995),christmas,3,5.0,4.0,,2.0,1,1,0,0,0,0.0,objective
1180,1679,While You Were Sleeping (1995),christmas,3,5.0,5.0,3.0,2.0,1,1,0,0,0,0.0,objective
1181,292,"Nightmare Before Christmas, The (1993)",christmas,5,5.0,3.0,5.0,1.0,1,1,0,0,0,0.0,objective
1182,299,"Nightmare Before Christmas, The (1993)",christmas,4,4.0,5.0,4.0,3.0,0,1,0,0,0,0.0,objective
1183,312,"Nightmare Before Christmas, The (1993)",christmas,5,5.0,3.0,4.0,4.0,1,1,0,0,0,0.0,objective
1184,678,"Nightmare Before Christmas, The (1993)",christmas,5,5.0,4.0,5.0,1.0,1,1,0,0,0,0.0,objective
1185,753,"Nightmare Before Christmas, The (1993)",christmas,4,5.0,2.0,5.0,4.0,0,1,0,0,0,0.0,objective
1186,1231,"Nightmare Before Christmas, The (1993)",christmas,5,5.0,5.0,5.0,4.0,1,1,0,0,0,0.0,objective
1187,1312,"Nightmare Before Christmas, The (1993)",christmas,4,5.0,2.0,4.0,4.0,0,1,0,0,0,0.0,objective
1188,1411,"Nightmare Before Christmas, The (1993)",christmas,3,5.0,4.0,,1.0,0,1,0,0,0,0.0,objective
1189,1466,"Nightmare Before Christmas, The (1993)",christmas,5,5.0,4.0,5.0,1.0,1,1,0,0,0,0.0,objective
1190,1506,"Nightmare Before Christmas, The (1993)",christmas,4,4.0,1.0,4.0,3.0,0,1,0,0,0,0.0,objective
1191,1627,"Nightmare Before Christmas, The (1993)",christmas,5,4.0,3.0,5.0,2.0,1,1,0,0,0,0.0,objective
1192,1632,"Nightmare Before Christmas, The (1993)",christmas,4,5.0,5.0,5.0,1.0,0,1,0,0,0,0.0,objective
1193,1688,"Nightmare Before Christmas, The (1993)",christmas,5,5.0,2.0,5.0,4.0,1,1,0,0,0,0.0,objective
1194,319,It's a Wonderful Life (1946),christmas,5,5.0,2.0,5.0,1.0,1,1,0,0,0,0.0,objective
1195,317,It's a Wonderful Life (1946),christmas,5,5.0,5.0,5.0,1.0,1,1,0,0,0,0.0,objective
1196,322,It's a Wonderful Life (1946),christmas,5,5.0,5.0,5.0,2.0,1,1,0,0,0,0.0,objective
1197,328,It's a Wonderful Life (1946),christmas,5,5.0,5.0,5.0,4.0,1,1,0,0,0,0.0,objective
1198,401,It's a Wonderful Life (1946),christmas,5,5.0,5.0,5.0,1.0,1,1,0,0,0,0.0,objective
1199,407,It's a Wonderful Life (1946),christmas,5,5.0,5.0,5.0,1.0,1,1,0,0,0,0.0,objective
1200,1305,It's a Wonderful Life (1946),christmas,4,5.0,3.0,3.0,2.0,0,1,0,0,0,0.0,objective
1201,1411,It's a Wonderful Life (1946),christmas,5,5.0,4.0,5.0,1.0,1,1,0,0,0,0.0,objective
1202,1519,It's a Wonderful Life (1946),christmas,4,4.0,5.0,3.0,3.0,0,1,0,0,0,0.0,objective
1203,1688,It's a Wonderful Life (1946),christmas,5,5.0,2.0,,3.0,1,1,0,0,0,0.0,objective
1204,943,Forrest Gump (1994),christmas,1,5.0,5.0,5.0,3.0,1,1,0,0,0,0.0,objective
1205,1221,Forrest Gump (1994),christmas,1,5.0,1.0,1.0,4.0,1,1,0,0,0,0.0,objective
